timestamp,Humidity(%),Temperature
2025-09-24 13:45:00+00:00,67.2,25.79
2025-09-24 13:45:16+00:00,65.9,25.69
2025-09-24 13:45:36+00:00,67.2,25.56
2025-09-24 13:45:52+00:00,67.2,25.67
2025-09-24 13:46:09+00:00,64.4,27.22
2025-09-24 13:46:25+00:00,65.1,27.17
2025-09-24 13:46:43+00:00,61.2,27.4
2025-09-24 13:46:58+00:00,62.0,27.64
2025-09-24 13:47:23+00:00,67.2,25.79
2025-09-24 13:47:40+00:00,65.8,25.68
2025-09-24 13:48:10+00:00,67.2,25.56
2025-09-24 13:48:28+00:00,67.2,25.67
2025-09-24 13:48:44+00:00,64.4,27.22
2025-09-24 13:49:00+00:00,65.1,27.17
2025-09-24 13:49:26+00:00,60.5,27.4
2025-09-24 13:49:42+00:00,62.4,27.6
2025-09-24 13:49:58+00:00,67.2,25.79
2025-09-24 13:50:16+00:00,65.8,25.68
2025-09-24 13:50:32+00:00,67.4,25.51
2025-09-24 13:50:47+00:00,67.4,25.56
2025-09-24 13:51:03+00:00,64.6,26.94
2025-09-24 13:51:20+00:00,65.0,27.17
2025-09-24 13:51:37+00:00,61.8,27.4
2025-09-24 13:51:52+00:00,64.0,27.47
2025-09-24 13:52:11+00:00,67.2,25.79
2025-09-24 13:52:27+00:00,65.8,25.68
2025-09-24 13:52:53+00:00,67.4,25.51
2025-09-24 13:53:08+00:00,67.4,25.56
2025-09-24 13:53:23+00:00,64.6,26.94
2025-09-24 13:53:40+00:00,65.1,27.15
2025-09-24 13:53:56+00:00,62.1,27.44
2025-09-24 13:54:13+00:00,64.0,27.47
2025-09-24 13:54:33+00:00,67.2,25.79
2025-09-24 13:54:49+00:00,65.8,25.68
2025-09-24 13:55:04+00:00,67.4,25.51
2025-09-24 13:55:20+00:00,67.4,25.56
2025-09-24 13:55:37+00:00,64.6,26.94
2025-09-24 13:56:07+00:00,64.9,27.15
2025-09-24 13:56:23+00:00,65.2,27.15
2025-09-24 13:56:48+00:00,61.2,27.4
2025-09-24 13:57:27+00:00,62.4,27.67
2025-09-24 13:57:44+00:00,66.3,25.74
2025-09-24 13:57:59+00:00,67.0,25.61
2025-09-24 13:58:20+00:00,67.4,25.51
2025-09-24 13:58:37+00:00,67.4,25.56
2025-09-24 13:58:52+00:00,64.6,26.94
2025-09-24 13:59:07+00:00,65.1,27.15
2025-09-24 13:59:23+00:00,62.1,27.44
2025-09-24 13:59:43+00:00,61.2,27.4
2025-09-24 14:00:00+00:00,64.0,27.47
2025-09-24 14:00:18+00:00,67.2,25.79
2025-09-24 14:00:36+00:00,66.3,25.74
2025-09-24 14:00:52+00:00,67.0,25.61
2025-09-24 14:01:09+00:00,67.4,25.51
2025-09-24 14:01:37+00:00,67.4,25.6
2025-09-24 14:01:54+00:00,63.4,27.43
2025-09-24 14:02:09+00:00,65.0,27.17
2025-09-24 14:02:25+00:00,61.8,27.4
2025-09-24 14:02:50+00:00,64.0,27.47
2025-09-24 14:03:13+00:00,67.2,25.79
2025-09-24 14:03:30+00:00,65.8,25.68
2025-09-24 14:03:53+00:00,67.7,25.58
2025-09-24 14:04:11+00:00,67.3,25.56
2025-09-24 14:04:26+00:00,67.2,25.71
2025-09-24 14:04:41+00:00,64.4,27.22
2025-09-24 14:04:57+00:00,65.2,27.17
2025-09-24 14:05:15+00:00,63.3,27.29
2025-09-24 14:05:32+00:00,61.2,27.4
2025-09-24 14:05:47+00:00,62.4,27.6
2025-09-24 14:06:04+00:00,66.9,25.78
2025-09-24 14:06:21+00:00,65.8,25.68
2025-09-24 14:06:37+00:00,67.4,25.51
2025-09-24 14:06:56+00:00,67.4,25.6
2025-09-24 14:07:13+00:00,63.4,27.43
2025-09-24 14:07:29+00:00,65.0,27.17
2025-09-24 14:07:47+00:00,61.8,27.4
2025-09-24 14:08:04+00:00,62.6,27.43
2025-09-24 14:08:22+00:00,61.8,27.7
2025-09-24 14:08:37+00:00,65.7,25.67
2025-09-24 14:08:54+00:00,67.7,25.56
2025-09-24 14:09:21+00:00,67.2,25.52
2025-09-24 14:09:38+00:00,67.2,25.71
2025-09-24 14:09:53+00:00,63.4,27.5
2025-09-24 14:10:09+00:00,65.0,27.17
2025-09-24 14:10:25+00:00,61.8,27.4
2025-09-24 14:10:45+00:00,61.2,27.4
2025-09-24 14:11:02+00:00,62.0,27.64
2025-09-24 14:11:18+00:00,67.0,25.76
2025-09-24 14:11:34+00:00,65.9,25.69
2025-09-24 14:11:51+00:00,67.5,25.52
2025-09-24 14:12:09+00:00,67.3,25.56
2025-09-24 14:12:25+00:00,67.2,25.71
2025-09-24 14:12:43+00:00,63.4,27.43
2025-09-24 14:13:03+00:00,65.2,27.13
2025-09-24 14:13:21+00:00,63.3,27.29
2025-09-24 14:13:36+00:00,61.2,27.4
2025-09-24 14:13:53+00:00,62.0,27.64
2025-09-24 14:14:10+00:00,67.0,25.76
2025-09-24 14:14:26+00:00,65.8,25.68
2025-09-24 14:14:43+00:00,67.4,25.51
2025-09-24 14:14:59+00:00,67.3,25.56
2025-09-24 14:15:16+00:00,64.7,26.82
2025-09-24 14:15:36+00:00,63.4,27.43
2025-09-24 14:15:54+00:00,64.9,27.15
2025-09-24 14:16:11+00:00,65.2,27.15
2025-09-24 14:16:39+00:00,61.2,27.4
2025-09-24 14:16:57+00:00,62.0,27.64
2025-09-24 14:17:32+00:00,66.3,25.74
2025-09-24 14:17:49+00:00,67.0,25.61
2025-09-24 14:18:04+00:00,67.5,25.52
2025-09-24 14:18:25+00:00,67.3,25.56
2025-09-24 14:18:42+00:00,67.4,25.6
2025-09-24 14:18:59+00:00,63.4,27.43
2025-09-24 14:19:14+00:00,65.1,27.15
2025-09-24 14:19:43+00:00,62.1,27.44
2025-09-24 14:20:14+00:00,61.2,27.4
2025-09-24 14:20:29+00:00,62.4,27.6
2025-09-24 14:20:45+00:00,67.0,25.76
2025-09-24 14:21:03+00:00,65.8,25.68
2025-09-24 14:21:21+00:00,67.4,25.51
2025-09-24 14:21:38+00:00,67.4,25.56
2025-09-24 14:21:54+00:00,64.7,26.82
2025-09-24 14:22:18+00:00,64.9,27.15
2025-09-24 14:22:34+00:00,65.1,27.17
2025-09-24 14:22:50+00:00,61.8,27.42
2025-09-24 14:23:06+00:00,64.0,27.47
2025-09-24 14:23:28+00:00,66.3,25.74
2025-09-24 14:23:45+00:00,67.0,25.61
2025-09-24 14:24:03+00:00,67.2,25.56
2025-09-24 14:24:20+00:00,66.9,25.65
2025-09-24 14:24:37+00:00,63.4,27.5
2025-09-24 14:24:54+00:00,65.2,27.17
2025-09-24 14:25:11+00:00,61.8,27.42
2025-09-24 14:25:38+00:00,61.8,27.54
2025-09-24 14:25:57+00:00,66.3,25.74
2025-09-24 14:26:26+00:00,67.0,25.61
2025-09-24 14:26:53+00:00,67.5,25.52
2025-09-24 14:27:12+00:00,66.9,25.65
2025-09-24 14:27:27+00:00,63.4,27.43
2025-09-24 14:27:43+00:00,65.1,27.15
2025-09-24 14:28:00+00:00,62.1,27.44
2025-09-24 14:28:20+00:00,60.5,27.4
2025-09-24 14:28:37+00:00,61.8,27.54
2025-09-24 14:28:54+00:00,62.4,27.67
2025-09-24 14:29:13+00:00,65.8,25.68
2025-09-24 14:29:29+00:00,67.7,25.58
2025-09-24 14:29:44+00:00,67.2,25.52
2025-09-24 14:30:17+00:00,67.4,25.6
2025-09-24 14:30:32+00:00,64.7,26.82
2025-09-24 14:30:59+00:00,64.9,27.15
2025-09-24 14:31:15+00:00,65.1,27.17
2025-09-24 14:31:37+00:00,62.1,27.44
2025-09-24 14:31:55+00:00,61.9,27.43
2025-09-24 14:32:12+00:00,62.4,27.67
2025-09-24 14:32:35+00:00,66.3,25.74
2025-09-24 14:32:52+00:00,65.8,25.68
2025-09-24 14:33:10+00:00,67.4,25.51
2025-09-24 14:33:29+00:00,67.4,25.6
2025-09-24 14:33:46+00:00,63.4,27.43
2025-09-24 14:34:01+00:00,65.1,27.15
2025-09-24 14:34:20+00:00,63.3,27.29
2025-09-24 14:34:37+00:00,61.9,27.43
2025-09-24 14:34:54+00:00,62.0,27.64
2025-09-24 14:35:10+00:00,69.1,26.24
2025-09-24 14:35:25+00:00,65.8,25.68
2025-09-24 14:35:43+00:00,67.7,25.58
2025-09-24 14:36:00+00:00,67.3,25.56
2025-09-24 14:36:17+00:00,64.7,26.82
2025-09-24 14:36:33+00:00,64.9,27.15
2025-09-24 14:36:48+00:00,65.1,27.17
2025-09-24 14:37:11+00:00,61.8,27.4
2025-09-24 14:37:27+00:00,62.6,27.43
2025-09-24 14:37:53+00:00,61.8,27.7
2025-09-24 14:38:15+00:00,66.3,25.74
2025-09-24 14:38:30+00:00,65.8,25.69
2025-09-24 14:38:46+00:00,67.7,25.58
2025-09-24 14:39:15+00:00,67.4,25.56
2025-09-24 14:39:31+00:00,64.6,26.94
2025-09-24 14:39:55+00:00,65.1,27.15
2025-09-24 14:40:13+00:00,63.3,27.29
2025-09-24 14:40:34+00:00,60.5,27.4
2025-09-24 14:40:50+00:00,64.0,27.47
2025-09-24 14:41:07+00:00,62.4,27.67
2025-09-24 14:41:27+00:00,68.6,26.23
2025-09-24 14:41:44+00:00,65.7,25.67
2025-09-24 14:41:59+00:00,65.9,25.69
2025-09-24 14:42:18+00:00,67.4,25.51
2025-09-24 14:42:35+00:00,67.2,25.52
2025-09-24 14:43:02+00:00,67.2,25.67
2025-09-24 14:43:19+00:00,64.4,27.22
2025-09-24 14:43:35+00:00,65.1,27.17
2025-09-24 14:43:53+00:00,60.5,27.4
2025-09-24 14:44:10+00:00,62.4,27.6
2025-09-24 14:44:40+00:00,68.7,26.23
2025-09-24 14:44:58+00:00,65.7,25.67
2025-09-24 14:45:14+00:00,67.7,25.56
2025-09-24 14:45:30+00:00,67.2,25.52
2025-09-24 14:45:47+00:00,67.2,25.71
2025-09-24 14:46:04+00:00,64.9,27.15
2025-09-24 14:46:22+00:00,65.0,27.17
2025-09-24 14:46:39+00:00,61.8,27.4
2025-09-24 14:46:56+00:00,64.0,27.47
2025-09-24 14:47:14+00:00,67.9,26.24
2025-09-24 14:47:31+00:00,68.7,26.23
2025-09-24 14:47:47+00:00,68.9,26.23
2025-09-24 14:48:03+00:00,65.7,25.67
2025-09-24 14:48:18+00:00,67.0,25.61
2025-09-24 14:48:36+00:00,67.4,25.51
2025-09-24 14:48:52+00:00,67.3,25.56
2025-09-24 14:49:20+00:00,64.7,26.82
2025-09-24 14:49:36+00:00,65.2,27.13
2025-09-24 14:49:52+00:00,63.3,27.29
2025-09-24 14:50:09+00:00,61.9,27.43
2025-09-24 14:50:25+00:00,62.0,27.64
2025-09-24 14:50:41+00:00,69.1,26.24
2025-09-24 14:50:59+00:00,68.9,26.24
2025-09-24 14:51:16+00:00,65.8,25.69
2025-09-24 14:51:45+00:00,67.4,25.51
2025-09-24 14:52:03+00:00,67.4,25.56
2025-09-24 14:52:18+00:00,66.9,25.65
2025-09-24 14:52:35+00:00,63.4,27.5
2025-09-24 14:52:51+00:00,65.2,27.17
2025-09-24 14:53:17+00:00,61.8,27.42
2025-09-24 14:53:33+00:00,62.6,27.43
2025-09-24 14:53:49+00:00,61.8,27.7
2025-09-24 14:54:05+00:00,68.6,26.23
2025-09-24 14:54:21+00:00,69.2,26.23
2025-09-24 14:54:47+00:00,65.8,25.69
2025-09-24 14:55:03+00:00,67.7,25.58
2025-09-24 14:55:19+00:00,67.2,25.52
2025-09-24 14:55:35+00:00,67.2,25.71
2025-09-24 14:55:52+00:00,64.9,27.15
2025-09-24 14:56:11+00:00,65.2,27.15
2025-09-24 14:56:28+00:00,61.2,27.4
2025-09-24 14:56:44+00:00,61.8,27.54
2025-09-24 14:57:00+00:00,67.9,26.24
2025-09-24 14:57:21+00:00,68.6,26.23
2025-09-24 14:57:38+00:00,69.2,26.23
2025-09-24 14:58:00+00:00,65.7,25.67
2025-09-24 14:58:15+00:00,67.7,25.56
2025-09-24 14:58:36+00:00,67.5,25.52
2025-09-24 14:58:54+00:00,67.3,25.56
2025-09-24 14:59:10+00:00,64.7,26.82
2025-09-24 14:59:26+00:00,65.2,27.13
2025-09-24 14:59:44+00:00,63.3,27.29
2025-09-24 15:00:01+00:00,61.9,27.43
2025-09-24 15:00:18+00:00,62.4,27.67
2025-09-24 15:00:34+00:00,68.6,26.23
2025-09-24 15:00:50+00:00,69.2,26.23
2025-09-24 15:01:11+00:00,65.7,25.67
2025-09-24 15:01:37+00:00,67.7,25.56
2025-09-24 15:01:53+00:00,67.2,25.52
2025-09-24 15:02:09+00:00,67.2,25.71
2025-09-24 15:02:26+00:00,64.9,27.15
2025-09-24 15:02:43+00:00,65.2,27.15
2025-09-24 15:03:00+00:00,61.2,27.4
2025-09-24 15:03:15+00:00,62.4,27.6
2025-09-24 15:03:31+00:00,68.3,26.26
2025-09-24 15:03:46+00:00,68.8,26.2
2025-09-24 15:04:02+00:00,69.1,26.23
2025-09-24 15:04:20+00:00,69.4,26.23
2025-09-24 15:04:35+00:00,65.8,25.68
2025-09-24 15:04:56+00:00,67.4,25.51
2025-09-24 15:05:12+00:00,67.3,25.56
2025-09-24 15:05:27+00:00,67.2,25.71
2025-09-24 15:05:43+00:00,64.4,27.22
2025-09-24 15:06:00+00:00,65.1,27.17
2025-09-24 15:06:18+00:00,60.5,27.4
2025-09-24 15:06:35+00:00,62.4,27.6
2025-09-24 15:06:50+00:00,68.3,26.26
2025-09-24 15:07:06+00:00,68.8,26.2
2025-09-24 15:07:22+00:00,69.1,26.22
2025-09-24 15:07:39+00:00,69.4,26.22
2025-09-24 15:07:59+00:00,65.8,25.68
2025-09-24 15:08:23+00:00,67.7,25.58
2025-09-24 15:08:41+00:00,67.3,25.56
2025-09-24 15:08:56+00:00,67.2,25.71
2025-09-24 15:09:11+00:00,64.4,27.22
2025-09-24 15:09:28+00:00,65.1,27.17
2025-09-24 15:09:46+00:00,60.5,27.4
2025-09-24 15:10:04+00:00,62.4,27.6
2025-09-24 15:10:21+00:00,69.1,26.24
2025-09-24 15:10:49+00:00,69.0,26.24
2025-09-24 15:11:06+00:00,69.7,26.22
2025-09-24 15:11:32+00:00,65.7,25.67
2025-09-24 15:11:50+00:00,67.7,25.56
2025-09-24 15:12:07+00:00,67.2,25.52
2025-09-24 15:12:22+00:00,67.2,25.67
2025-09-24 15:12:39+00:00,64.4,27.22
2025-09-24 15:12:57+00:00,65.1,27.17
2025-09-24 15:13:13+00:00,60.5,27.4
2025-09-24 15:13:41+00:00,62.4,27.6
2025-09-24 15:14:03+00:00,67.9,26.24
2025-09-24 15:14:21+00:00,68.8,26.2
2025-09-24 15:14:38+00:00,69.1,26.22
2025-09-24 15:14:54+00:00,69.2,26.23
2025-09-24 15:15:12+00:00,65.8,25.68
2025-09-24 15:15:31+00:00,67.7,25.58
2025-09-24 15:15:48+00:00,67.3,25.56
2025-09-24 15:16:05+00:00,64.7,26.82
2025-09-24 15:16:22+00:00,65.2,27.13
2025-09-24 15:16:47+00:00,65.2,27.15
2025-09-24 15:17:04+00:00,61.2,27.4
2025-09-24 15:17:21+00:00,62.0,27.64
2025-09-24 15:17:36+00:00,69.1,26.24
2025-09-24 15:17:52+00:00,68.9,26.24
2025-09-24 15:18:13+00:00,69.1,26.22
2025-09-24 15:18:30+00:00,69.2,26.23
2025-09-24 15:18:47+00:00,65.8,25.69
2025-09-24 15:19:13+00:00,67.7,25.58
2025-09-24 15:19:36+00:00,67.2,25.52
2025-09-24 15:20:03+00:00,67.2,25.71
2025-09-24 15:20:19+00:00,64.9,27.15
2025-09-24 15:20:42+00:00,65.1,27.17
2025-09-24 15:21:00+00:00,62.1,27.44
2025-09-24 15:21:17+00:00,62.6,27.43
2025-09-24 15:21:34+00:00,62.4,27.6
2025-09-24 15:21:50+00:00,69.1,26.24
2025-09-24 15:22:07+00:00,68.9,26.24
2025-09-24 15:22:24+00:00,69.6,26.23
2025-09-24 15:22:41+00:00,68.5,26.22
2025-09-24 15:22:58+00:00,65.9,25.69
2025-09-24 15:23:14+00:00,67.5,25.52
2025-09-24 15:23:32+00:00,66.9,25.65
2025-09-24 15:23:48+00:00,63.4,27.5
2025-09-24 15:24:05+00:00,65.2,27.17
2025-09-24 15:24:22+00:00,61.8,27.42
2025-09-24 15:24:38+00:00,61.8,27.54
2025-09-24 15:24:54+00:00,68.3,26.26
2025-09-24 15:25:11+00:00,68.9,26.23
2025-09-24 15:25:26+00:00,69.0,26.24
2025-09-24 15:25:43+00:00,69.7,26.22
2025-09-24 15:25:58+00:00,68.5,26.22
2025-09-24 15:26:16+00:00,65.9,25.69
2025-09-24 15:26:32+00:00,67.5,25.52
2025-09-24 15:26:48+00:00,67.4,25.6
2025-09-24 15:27:04+00:00,64.6,26.94
2025-09-24 15:27:22+00:00,64.4,27.22
2025-09-24 15:27:40+00:00,65.1,27.17
2025-09-24 15:28:00+00:00,61.8,27.4
2025-09-24 15:28:18+00:00,61.2,27.4
2025-09-24 15:28:38+00:00,61.8,27.54
2025-09-24 15:28:59+00:00,61.8,27.7
2025-09-24 15:29:18+00:00,68.7,26.24
2025-09-24 15:29:40+00:00,69.1,26.23
2025-09-24 15:29:59+00:00,69.4,26.22
2025-09-24 15:30:16+00:00,69.8,26.26
2025-09-24 15:30:33+00:00,67.4,25.51
2025-09-24 15:30:49+00:00,67.4,25.51
2025-09-24 15:31:05+00:00,67.2,25.52
2025-09-24 15:31:23+00:00,67.7,25.58
2025-09-24 15:31:39+00:00,67.2,25.52
2025-09-24 15:31:55+00:00,67.2,25.67
2025-09-24 15:32:10+00:00,64.7,26.82
2025-09-24 15:32:27+00:00,63.4,27.43
2025-09-24 15:32:44+00:00,65.1,27.15
2025-09-24 15:33:01+00:00,62.1,27.44
2025-09-24 15:33:19+00:00,61.9,27.43
2025-09-24 15:33:36+00:00,62.4,27.67
2025-09-24 15:33:53+00:00,68.6,26.23
2025-09-24 15:34:18+00:00,69.0,26.24
2025-09-24 15:34:35+00:00,69.7,26.22
2025-09-24 15:34:52+00:00,69.1,26.24
2025-09-24 15:35:10+00:00,67.0,25.61
2025-09-24 15:35:25+00:00,67.5,25.52
2025-09-24 15:35:42+00:00,67.4,25.6
2025-09-24 15:36:05+00:00,64.7,26.82
2025-09-24 15:36:23+00:00,64.9,27.15
2025-09-24 15:36:39+00:00,65.2,27.17
2025-09-24 15:36:57+00:00,61.8,27.4
2025-09-24 15:37:14+00:00,62.6,27.43
2025-09-24 15:37:29+00:00,62.4,27.67
2025-09-24 15:37:46+00:00,68.7,26.23
2025-09-24 15:38:01+00:00,68.7,26.24
2025-09-24 15:38:18+00:00,69.1,26.23
2025-09-24 15:38:36+00:00,69.4,26.22
2025-09-24 15:38:51+00:00,69.6,26.24
2025-09-24 15:39:07+00:00,67.7,25.56
2025-09-24 15:39:24+00:00,67.2,25.52
2025-09-24 15:39:40+00:00,67.2,25.67
2025-09-24 15:40:05+00:00,64.4,27.22
2025-09-24 15:40:22+00:00,65.2,27.17
2025-09-24 15:40:37+00:00,61.8,27.4
2025-09-24 15:41:06+00:00,61.8,27.54
2025-09-24 15:41:22+00:00,68.3,26.26
2025-09-24 15:41:39+00:00,68.9,26.23
2025-09-24 15:41:55+00:00,69.5,26.24
2025-09-24 15:42:11+00:00,69.2,26.23
2025-09-24 15:42:29+00:00,70.3,26.24
2025-09-24 15:42:52+00:00,67.4,25.51
2025-09-24 15:43:10+00:00,67.2,25.52
2025-09-24 15:43:29+00:00,67.4,25.6
2025-09-24 15:43:46+00:00,63.4,27.43
2025-09-24 15:44:09+00:00,65.1,27.15
2025-09-24 15:44:26+00:00,62.1,27.44
2025-09-24 15:44:42+00:00,62.6,27.43
2025-09-24 15:45:01+00:00,61.8,27.7
2025-09-24 16:35:15+00:00,68.9,26.24
2025-09-24 16:35:31+00:00,69.5,26.24
2025-09-24 17:29:14+00:00,70.3,26.24
2025-09-24 17:29:37+00:00,64.9,27.15
2025-09-24 17:29:57+00:00,65.1,27.15
2025-09-24 17:30:45+00:00,61.8,27.4
2025-09-24 17:31:00+00:00,64.0,27.47
2025-09-24 17:31:29+00:00,68.3,26.26
2025-09-24 17:31:52+00:00,68.8,26.2
2025-09-24 17:32:08+00:00,69.1,26.22
2025-09-24 17:32:23+00:00,69.2,26.23
2025-09-24 17:32:38+00:00,70.3,26.24
2025-09-24 17:33:10+00:00,69.4,26.27
2025-09-24 17:33:27+00:00,69.9,26.22
2025-09-24 17:33:44+00:00,69.3,26.15
2025-09-24 17:34:00+00:00,69.2,26.15
2025-09-24 17:34:20+00:00,63.4,27.43
2025-09-24 17:34:59+00:00,65.1,27.17
2025-09-24 17:35:15+00:00,60.5,27.4
2025-09-24 17:35:32+00:00,62.4,27.6
2025-09-24 17:35:49+00:00,67.9,26.24
2025-09-24 17:36:05+00:00,69.1,26.24
2025-09-24 17:36:33+00:00,68.9,26.24
2025-09-24 17:36:48+00:00,69.6,26.23
2025-09-24 17:37:03+00:00,68.5,26.22
2025-09-24 17:37:19+00:00,68.3,26.31
2025-09-24 17:37:48+00:00,69.8,26.27
2025-09-24 17:38:04+00:00,69.9,26.13
2025-09-24 17:38:24+00:00,69.3,26.18
2025-09-24 17:38:40+00:00,64.4,27.22
2025-09-24 17:38:59+00:00,65.2,27.13
2025-09-24 17:39:17+00:00,65.2,27.17
2025-09-24 17:39:35+00:00,61.8,27.42
2025-09-24 17:39:50+00:00,61.9,27.43
2025-09-24 17:40:06+00:00,62.4,27.67
2025-09-24 17:40:24+00:00,68.6,26.23
2025-09-24 17:40:41+00:00,68.9,26.23
2025-09-24 17:41:01+00:00,69.5,26.24
2025-09-24 17:41:16+00:00,69.4,26.22
2025-09-24 17:41:31+00:00,69.6,26.24
2025-09-24 17:41:48+00:00,69.0,26.27
2025-09-24 17:42:06+00:00,69.8,26.27
2025-09-24 17:42:27+00:00,70.3,26.15
2025-09-24 17:42:43+00:00,69.3,26.18
2025-09-24 17:48:13+00:00,64.4,27.22
2025-09-24 17:48:34+00:00,65.0,27.17
2025-09-24 17:48:50+00:00,62.1,27.44
2025-09-24 17:49:06+00:00,61.8,27.42
2025-09-24 17:49:22+00:00,64.0,27.47
2025-09-24 17:49:37+00:00,62.4,27.6
2025-09-24 17:49:57+00:00,67.9,26.24
2025-09-24 17:50:24+00:00,68.9,26.23
2025-09-24 17:50:41+00:00,69.2,26.23
2025-09-24 17:51:03+00:00,69.7,26.22
2025-09-24 17:51:20+00:00,69.2,26.23
2025-09-24 17:51:37+00:00,69.6,26.24
2025-09-24 17:51:54+00:00,70.2,26.33
2025-09-24 17:52:10+00:00,69.9,26.23
2025-09-24 17:52:27+00:00,69.9,26.22
2025-09-24 17:52:42+00:00,69.9,26.13
2025-09-24 17:52:59+00:00,69.3,26.15
2025-09-24 17:53:35+00:00,64.4,27.22
2025-09-24 17:53:54+00:00,65.0,27.17
2025-09-24 17:54:11+00:00,61.8,27.42
2025-09-24 17:54:29+00:00,64.0,27.47
2025-09-24 17:54:46+00:00,62.0,27.64
2025-09-24 17:55:08+00:00,69.1,26.24
2025-09-24 17:55:26+00:00,68.8,26.2
2025-09-24 17:55:42+00:00,69.2,26.23
2025-09-24 17:56:09+00:00,69.4,26.23
2025-09-24 17:56:25+00:00,67.9,26.23
2025-09-24 17:56:42+00:00,70.3,26.24
2025-09-24 17:57:06+00:00,68.3,26.31
2025-09-24 17:57:32+00:00,69.6,26.26
2025-09-24 17:57:49+00:00,69.9,26.13
2025-09-24 17:58:06+00:00,64.4,27.22
2025-09-24 17:58:22+00:00,65.1,27.17
2025-09-24 17:58:40+00:00,60.5,27.4
2025-09-24 17:58:58+00:00,62.6,27.43
2025-09-24 17:59:15+00:00,61.8,27.7
2025-09-24 17:59:32+00:00,69.1,26.24
2025-09-24 17:59:50+00:00,68.6,26.23
2025-09-24 18:00:07+00:00,69.1,26.23
2025-09-24 18:00:29+00:00,69.4,26.22
2025-09-24 18:01:07+00:00,70.3,26.24
2025-09-24 18:01:37+00:00,69.9,26.23
2025-09-24 18:01:55+00:00,69.1,26.15
2025-09-24 18:02:10+00:00,69.3,26.18
2025-09-24 18:02:37+00:00,64.4,27.22
2025-09-24 18:02:53+00:00,65.1,27.17
2025-09-24 18:03:11+00:00,61.2,27.4
2025-09-24 18:03:28+00:00,62.4,27.6
2025-09-24 18:03:55+00:00,69.1,26.24
2025-09-24 18:04:11+00:00,68.9,26.24
2025-09-24 18:04:27+00:00,69.5,26.24
2025-09-24 18:04:52+00:00,67.9,26.23
2025-09-24 18:05:08+00:00,70.2,26.33
2025-09-24 18:05:23+00:00,69.8,26.27
2025-09-24 18:05:38+00:00,70.3,26.15
2025-09-24 18:06:03+00:00,69.2,26.15
2025-09-24 18:06:32+00:00,65.1,27.17
2025-09-24 18:07:10+00:00,61.8,27.4
2025-09-24 18:07:26+00:00,60.5,27.4
2025-09-24 18:07:41+00:00,61.9,27.43
2025-09-24 18:08:07+00:00,61.8,27.54
2025-09-24 18:08:31+00:00,68.3,26.26
2025-09-24 18:08:51+00:00,68.9,26.24
2025-09-24 18:09:17+00:00,69.7,26.22
2025-09-24 18:09:44+00:00,67.9,26.23
2025-09-24 18:10:06+00:00,70.3,26.24
2025-09-24 18:10:23+00:00,69.9,26.23
2025-09-24 18:10:39+00:00,69.3,26.16
2025-09-24 18:11:03+00:00,69.3,26.15
2025-09-24 18:11:30+00:00,64.4,27.22
2025-09-24 18:11:46+00:00,65.1,27.17
2025-09-24 18:12:03+00:00,62.1,27.44
2025-09-24 18:12:20+00:00,64.0,27.47
2025-09-24 18:12:45+00:00,67.9,26.24
2025-09-24 18:13:08+00:00,69.1,26.24
2025-09-24 18:13:23+00:00,68.6,26.23
2025-09-24 18:13:41+00:00,68.9,26.23
2025-09-24 18:13:59+00:00,69.5,26.24
2025-09-24 18:14:20+00:00,69.4,26.23
2025-09-24 18:14:45+00:00,69.6,26.24
2025-09-24 18:15:01+00:00,69.4,26.27
2025-09-24 18:15:18+00:00,70.3,26.15
2025-09-24 18:15:43+00:00,69.3,26.18
2025-09-24 18:16:02+00:00,64.4,27.22
2025-09-24 18:16:31+00:00,65.2,27.17
2025-09-24 18:16:49+00:00,62.1,27.44
2025-09-24 18:17:05+00:00,62.6,27.43
2025-09-24 18:17:21+00:00,61.8,27.7
2025-09-24 18:17:37+00:00,69.1,26.24
2025-09-24 18:17:54+00:00,68.8,26.2
2025-09-24 18:18:12+00:00,69.5,26.24
2025-09-24 18:18:30+00:00,69.4,26.23
2025-09-24 18:18:50+00:00,68.5,26.22
2025-09-24 18:19:07+00:00,68.3,26.31
2025-09-24 18:19:23+00:00,69.8,26.2
2025-09-24 18:19:40+00:00,69.1,26.15
2025-09-24 18:19:55+00:00,70.9,25.86
2025-09-24 18:20:15+00:00,70.7,25.88
2025-09-24 18:20:57+00:00,65.2,27.13
2025-09-24 18:21:17+00:00,65.1,27.17
2025-09-24 18:21:44+00:00,62.1,27.44
2025-09-24 18:21:59+00:00,62.6,27.43
2025-09-24 18:22:15+00:00,61.8,27.54
2025-09-24 18:22:31+00:00,67.9,26.24
2025-09-24 18:22:47+00:00,68.8,26.2
2025-09-24 18:23:07+00:00,69.2,26.23
2025-09-24 18:23:24+00:00,69.4,26.23
2025-09-24 18:23:39+00:00,69.6,26.24
2025-09-24 18:23:55+00:00,68.3,26.31
2025-09-24 18:24:19+00:00,69.6,26.26
2025-09-24 18:24:43+00:00,69.9,26.22
2025-09-24 18:25:21+00:00,69.1,26.15
2025-09-24 18:25:36+00:00,69.3,26.18
2025-09-24 18:25:54+00:00,70.7,25.88
2025-09-24 18:26:09+00:00,65.2,27.17
2025-09-24 18:26:26+00:00,60.5,27.4
2025-09-24 18:26:46+00:00,61.8,27.54
2025-09-24 18:27:01+00:00,68.3,26.26
